scorer,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne
bodyparts,Head,Head,Sideleft,Sideleft,Sideright,Sideright,Spine1,Spine1,Tailbase,Tailbase,Tailmiddle,Tailmiddle,Tailend,Tailend
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\trail_2_greendownsampled\img0166.png,,,,,,,,,,,,,,
labeled-data\trail_2_greendownsampled\img0200.png,,,,,,,,,,,,,,
labeled-data\trail_2_greendownsampled\img0264.png,95.5355743220997,35.511572278105405,105.18051753266066,52.85890042848226,,,114.5113327177915,57.69369888305664,103.84889981902215,61.55144044484228,,,,
labeled-data\trail_2_greendownsampled\img0748.png,101.37238173340057,171.82215947483076,125.97306060791016,167.72303156695747,120.77232593107854,159.0440254057509,130.95985412597656,158.1706222103212,137.76383284598955,147.00840457795573,146.69904468898443,130.18319334531245,156.28196716308594,109.17210095936845
labeled-data\trail_2_greendownsampled\img3628.png,89.8519651808448,116.0828960548866,93.27128014184868,98.46890996614296,84.02604331536332,98.26701069962881,88.80518810559231,85.51556027613519,95.05387938394507,72.1712942564222,102.7804183959961,60.55084291050673,115.47927497322557,51.22565259443164
labeled-data\trail_2_greendownsampled\img3689.png,87.82640334096541,157.2257841017355,89.16477772498885,143.94257903863843,78.37725119442518,144.332608945865,83.40650144700336,130.89160285456475,87.12876924391463,122.19250992807756,90.89219677826733,103.91680229869137,99.53762797380583,84.88040556455073
labeled-data\trail_2_greendownsampled\img3822.png,81.89258232476777,148.94948157904082,93.5778265217554,144.8535374324233,84.6140703455466,138.05587270282362,90.56069354830949,132.1204924320261,90.77689454758055,125.5376319140742,90.80769269848982,109.43669657752224,92.98411154972057,89.24410324816833
labeled-data\trail_2_greendownsampled\img3997.png,87.4210946552812,196.96731606189346,95.42075984112748,193.34805297851562,84.08372875163008,190.04440010202714,93.06738705391571,186.29587260094038,92.47873643783858,178.0699263492549,88.00203404842634,156.17590575177942,84.53199248273644,145.04605974167487
labeled-data\trail_2_greendownsampled\img4291.png,80.37218756779578,197.8192564223074,89.02060217961218,194.5109470279607,81.19037743492994,187.223388671875,90.5493658107339,184.04308119027905,93.89855194091797,177.7383599177453,96.19320882145664,162.7371336532814,96.33256951114511,147.97739040847048
labeled-data\trail_2_greendownsampled\img4430.png,88.81270565823927,196.55373977801275,95.95959279835495,193.09811971485883,84.42194265831156,188.68129923045365,91.48095443221632,185.95031822134519,95.17718505859375,178.3047637939453,100.39146574275726,158.37914670108125,99.15341077472429,146.48142971829787
labeled-data\trail_2_greendownsampled\img4508.png,82.22305297851562,193.4110870361328,93.24595895739031,192.62720362677356,82.66237090807618,185.80510902902756,91.3292283029665,184.13487243652344,96.17623498760028,178.93152004426722,98.1929223658496,159.02019398033093,100.95517475071813,147.0157949382779
labeled-data\trail_2_greendownsampled\img4629.png,82.86543190963971,177.83836115860663,91.51238476203027,189.42368379763207,92.50836861618268,179.60938654333677,101.37992921999535,184.08932949624224,97.34899092574646,173.23624559108978,99.58745050199654,146.65605225141042,96.70694135650183,133.55713313039558
labeled-data\trail_2_greendownsampled\img4997.png,114.20114684925439,132.47059286992058,124.03990829401195,134.33175463280594,119.25762939453125,125.22661590576172,127.15381613385901,125.13602735494221,131.95030883256436,123.8941739158091,147.77914740416688,111.28056279078075,165.9754963437566,100.56744292680266
labeled-data\trail_2_greendownsampled\img5253.png,126.91807331475698,115.10878866000431,132.68662424613171,122.44549548832474,,,138.80615609987527,118.2086191703017,143.71573975930983,123.94896324112699,149.2696605637314,142.05453083909566,136.56983771662044,156.06064597452848
labeled-data\trail_2_greendownsampled\img5261.png,124.30367279052734,111.39141082763672,132.59429931640625,116.05763244628906,133.42401123046875,111.47577667236328,139.452880859375,114.71453857421875,145.64370727539062,123.22906494140625,150.93395720157952,141.7611152412545,138.70422286030393,155.5777219802598
labeled-data\trail_2_greendownsampled\img5581.png,90.4391541823588,201.14813312207846,95.2430257360738,187.46498327321575,83.08214289840899,186.7252811606486,89.62520599365234,176.2347412109375,91.0040662678202,163.51037258565876,92.87110656548262,145.1069105558288,96.03480609571128,129.52399120407895
labeled-data\trail_2_greendownsampled\img6243.png,199.09044617199558,33.39936753486583,217.0397186279297,34.009586334228516,218.02731323242188,26.81153106689453,228.7227020263672,31.836639404296875,241.77706969214162,41.486821992800316,248.46540147457685,61.822375108893596,247.95052667836094,78.47852919947958
labeled-data\trail_2_greendownsampled\img6762.png,106.24850463867188,48.65985870361328,114.9510726928711,50.171348571777344,114.37334442138672,44.34246826171875,118.55113983154297,44.868263244628906,125.05694580078125,45.151119232177734,142.9082990266824,45.79359186543775,157.58390025915818,48.518322420332325
labeled-data\trail_2_greendownsampled\img6813.png,106.15801239013672,48.08378982543945,114.98544311523438,49.56572723388672,114.44559478759766,43.583900451660156,117.94638061523438,43.99907302856445,124.03803212486883,45.100927251187905,142.20951715907702,45.854587402059444,157.3374883496304,47.12264655931849
labeled-data\trail_2_greendownsampled\img7082.png,112.98170471191406,70.80189514160156,118.99312591552734,54.20232391357422,107.64408946762059,52.07125151789192,115.366455078125,45.2178840637207,122.79528704195026,43.37164989292641,144.6834716805227,44.20767392539915,157.68802602636785,47.04994868237981
labeled-data\trail_2_greendownsampled\img7312.png,117.59857633091113,160.03513489750134,109.74804533485778,150.44103089181218,103.01873928853811,158.7041931330635,96.41964261865664,145.4191345205929,101.16326752511299,133.49423824470023,120.50628059424352,122.01459348268148,139.75772727275427,119.3442472368369
labeled-data\trail_2_greendownsampled\img7503.png,115.36969061223239,187.71740004972506,123.30657196044922,186.92355346679688,117.47840118408203,181.792724609375,121.85761260986328,179.20053100585938,125.5505142211914,179.5419158935547,133.0548317201135,157.80292729436744,135.43639139965126,147.76753933241426
labeled-data\trail_2_greendownsampled\img7948.png,81.66480484567356,43.18215718695123,78.8669227080683,61.07792319413615,89.2183837890625,59.42596435546875,85.83673858642578,68.43380737304688,89.12542724609375,84.72185768808683,87.28627365403439,103.02171868197547,,
labeled-data\trail_2_greendownsampled\img9314.png,130.08600391778432,50.08107727397887,113.40364074707031,41.288307189941406,113.25038146972656,49.369510650634766,100.72942449548009,43.42861093369258,88.52974238091105,49.8472247366519,79.36695457718827,66.92128676634033,78.24646566128926,77.92482569002908
labeled-data\trail_2_greendownsampled\img9509.png,136.1553497314453,35.58467102050781,126.3723500125775,39.99908635481334,132.27696059964865,46.55490900435678,120.74019868238159,48.53908619431279,,,,,,
labeled-data\trail_2_greendownsampled\img9537.png,,,,,,,,,,,,,,
labeled-data\trail_2_greendownsampled\img9552.png,202.48223876953125,45.02690124511719,,,,,,,,,,,,
labeled-data\trail_2_greendownsampled\img9554.png,,,,,,,,,,,,,,
labeled-data\trail_2_greendownsampled\img9569.png,,,,,,,,,,,,,,
