scorer,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000
bodyparts,Head,Head,Head,Sideleft,Sideleft,Sideleft,Sideright,Sideright,Sideright,Spine1,Spine1,Spine1,Tailbase,Tailbase,Tailbase,Tailmiddle,Tailmiddle,Tailmiddle,Tailend,Tailend,Tailend
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data\trail_2_greendownsampled\img3997.png,91.13482666015625,201.8538055419922,0.9998654127120972,94.83438110351562,193.34805297851562,0.9998805522918701,89.36113739013672,191.02169799804688,0.9993083477020264,92.67646789550781,183.75489807128906,0.9999942779541016,94.62879180908203,180.61090087890625,0.9742852449417114,92.49760437011719,171.4217529296875,0.04662865400314331,99.77783966064453,170.26034545898438,0.0018153190612792969
labeled-data\trail_2_greendownsampled\img9552.png,202.48223876953125,45.02690124511719,0.9567451477050781,201.15492248535156,52.89317321777344,0.7463311553001404,209.51837158203125,50.93623352050781,0.6063475608825684,211.98158264160156,65.54935455322266,0.9925466775894165,214.52035522460938,73.40889739990234,0.9870977401733398,227.27369689941406,81.32262420654297,0.03414243459701538,177.223876953125,76.69210815429688,0.00706559419631958
labeled-data\trail_2_greendownsampled\img0200.png,-4.148137092590332,239.8313751220703,3.9637088775634766e-06,-3.3156661987304688,0.19176959991455078,1.3709068298339844e-06,287.73492431640625,-3.7112202644348145,3.3974647521972656e-06,-3.1760807037353516,4.107968807220459,2.5033950805664062e-06,285.36688232421875,-0.21018743515014648,2.8908252716064453e-06,282.8769836425781,5.733154296875,3.129243850708008e-06,290.7436828613281,1.8974595069885254,7.957220077514648e-06
labeled-data\trail_2_greendownsampled\img5253.png,124.27066040039062,116.4324951171875,0.9999037981033325,132.35569763183594,117.8125228881836,0.9118177890777588,131.18832397460938,112.07160949707031,0.7393418550491333,136.4896697998047,114.89935302734375,0.9121650457382202,147.68685913085938,116.17218780517578,0.9911216497421265,155.55726623535156,110.28557586669922,0.5509016513824463,142.36105346679688,131.24114990234375,0.00587126612663269
labeled-data\trail_2_greendownsampled\img7312.png,122.43184661865234,158.06602478027344,0.9999905228614807,112.6122055053711,148.82994079589844,0.9999909400939941,109.1050796508789,155.12399291992188,0.9999723434448242,100.53687286376953,145.59814453125,0.9999142289161682,99.55217742919922,140.83364868164062,0.2531236708164215,105.11141967773438,126.66885375976562,0.005788713693618774,95.18423461914062,159.44248962402344,0.0012689530849456787
labeled-data\trail_2_greendownsampled\img7948.png,84.68378448486328,36.892616271972656,0.9997813105583191,85.15646362304688,56.54945373535156,0.9997410774230957,89.2183837890625,59.42596435546875,0.9875233173370361,85.83673858642578,68.43380737304688,0.9999957084655762,89.12542724609375,74.6585922241211,0.8478173613548279,92.96226501464844,93.82524871826172,0.053489089012145996,98.10482025146484,70.551025390625,0.005712687969207764
labeled-data\trail_2_greendownsampled\img0748.png,111.03118133544922,164.8930206298828,0.9999886751174927,125.97306060791016,164.3634490966797,0.9999339580535889,123.08203887939453,157.99415588378906,0.9998223781585693,130.95985412597656,155.23098754882812,0.9999940395355225,137.1339111328125,149.52809143066406,0.9785445928573608,139.13998413085938,139.63201904296875,0.42722028493881226,156.28196716308594,117.99100494384766,0.004567772150039673
labeled-data\trail_2_greendownsampled\img7082.png,112.98170471191406,70.80189514160156,0.9999781847000122,118.99312591552734,54.20232391357422,0.9999116659164429,113.2795181274414,51.19071578979492,0.9999814033508301,115.366455078125,45.2178840637207,0.9999843239784241,122.09085845947266,38.968971252441406,0.9357790946960449,127.95329284667969,58.29624557495117,0.002293527126312256,163.85177612304688,45.112770080566406,0.0021022558212280273
