scorer,DLC_resnet50_downsampled_trackerSep16shuffle1_130000,DLC_resnet50_downsampled_trackerSep16shuffle1_130000,DLC_resnet50_downsampled_trackerSep16shuffle1_130000,DLC_resnet50_downsampled_trackerSep16shuffle1_130000,DLC_resnet50_downsampled_trackerSep16shuffle1_130000,DLC_resnet50_downsampled_trackerSep16shuffle1_130000,DLC_resnet50_downsampled_trackerSep16shuffle1_130000,DLC_resnet50_downsampled_trackerSep16shuffle1_130000,DLC_resnet50_downsampled_trackerSep16shuffle1_130000,DLC_resnet50_downsampled_trackerSep16shuffle1_130000,DLC_resnet50_downsampled_trackerSep16shuffle1_130000,DLC_resnet50_downsampled_trackerSep16shuffle1_130000,DLC_resnet50_downsampled_trackerSep16shuffle1_130000,DLC_resnet50_downsampled_trackerSep16shuffle1_130000,DLC_resnet50_downsampled_trackerSep16shuffle1_130000,DLC_resnet50_downsampled_trackerSep16shuffle1_130000,DLC_resnet50_downsampled_trackerSep16shuffle1_130000,DLC_resnet50_downsampled_trackerSep16shuffle1_130000,DLC_resnet50_downsampled_trackerSep16shuffle1_130000,DLC_resnet50_downsampled_trackerSep16shuffle1_130000,DLC_resnet50_downsampled_trackerSep16shuffle1_130000
bodyparts,Head,Head,Head,Sideleft,Sideleft,Sideleft,Sideright,Sideright,Sideright,Spine1,Spine1,Spine1,Tailbase,Tailbase,Tailbase,Tailmiddle,Tailmiddle,Tailmiddle,Tailend,Tailend,Tailend
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data\rat_training_OS_ecm_1_t0013_2018downsampled\img4302.png,99.45667266845703,208.12867736816406,0.999890923500061,98.38179779052734,213.0489501953125,0.9986023306846619,103.93861389160156,210.94879150390625,0.9449191093444824,102.76007843017578,218.9173583984375,0.6895505785942078,102.70311737060547,219.71395874023438,0.13917472958564758,100.69639587402344,179.45811462402344,0.9872171878814697,94.79317474365234,176.1161651611328,0.9887574911117554
labeled-data\rat_training_OS_ecm_1_t0013_2018downsampled\img3589.png,280.8417053222656,172.92263793945312,0.9951109886169434,283.14935302734375,159.5447235107422,0.9853761792182922,281.39288330078125,162.8059539794922,0.9899545907974243,282.6544189453125,150.3944549560547,0.8465420007705688,286.3642272949219,149.2097930908203,0.05434674024581909,283.6807861328125,84.19950866699219,0.4399494230747223,277.04010009765625,66.96135711669922,0.8531819581985474
labeled-data\rat_training_OS_ecm_1_t0013_2018downsampled\img0126.png,94.79318237304688,223.38507080078125,0.9983124136924744,338.6654968261719,211.63478088378906,0.9854069948196411,335.9105529785156,217.2952880859375,0.980504035949707,333.661376953125,179.9527130126953,0.5719127058982849,114.30047607421875,224.5548858642578,0.13805228471755981,316.6142883300781,222.03273010253906,0.004768103361129761,330.2766418457031,186.16224670410156,0.0037703216075897217
labeled-data\rat_training_OS_ecm_1_t0013_2018downsampled\img6676.png,266.458251953125,202.2950439453125,0.9999869465827942,271.4638977050781,210.32847595214844,0.9859806299209595,272.8794860839844,206.13052368164062,0.8172786235809326,276.3117370605469,211.3421173095703,0.10569232702255249,283.81854248046875,219.59698486328125,0.06398150324821472,272.28485107421875,221.6204376220703,0.003712952136993408,245.56813049316406,160.85269165039062,0.008058220148086548
labeled-data\rat_training_OS_ecm_1_t0013_2018downsampled\img1456.png,267.37628173828125,208.75062561035156,0.9756572246551514,99.58428955078125,214.70887756347656,0.01519736647605896,337.7851867675781,216.8561248779297,0.012978613376617432,100.90738677978516,207.10768127441406,0.16247403621673584,276.6204833984375,215.641357421875,0.07942226529121399,141.0238494873047,175.76368713378906,0.8495522737503052,149.65133666992188,160.37008666992188,0.9987274408340454
labeled-data\rat_training_OS_ecm_1_t0013_2018downsampled\img6940.png,266.20928955078125,208.10809326171875,0.99960857629776,261.0071105957031,207.69302368164062,0.11085790395736694,256.2043151855469,212.3895263671875,0.4060226082801819,235.467529296875,232.2889862060547,0.0256117582321167,230.63267517089844,219.78590393066406,0.11925727128982544,230.75698852539062,218.59228515625,0.13008219003677368,267.9161682128906,224.28021240234375,0.08242616057395935
labeled-data\rat_training_OS_ecm_1_t0013_2018downsampled\img2467.png,204.14552307128906,219.89654541015625,0.9999419450759888,217.68971252441406,226.33189392089844,0.8381726741790771,218.1565399169922,218.88926696777344,0.9674538373947144,229.79087829589844,221.65904235839844,0.5010635852813721,235.81057739257812,216.4180145263672,0.9414159655570984,240.21630859375,196.76959228515625,0.8865371942520142,242.2489013671875,177.53659057617188,0.9961620569229126
labeled-data\rat_training_OS_ecm_1_t0013_2018downsampled\img3422.png,267.9836120605469,209.42726135253906,0.988416314125061,271.9057312011719,207.52186584472656,0.010872215032577515,337.5584716796875,216.61947631835938,0.024404376745224,274.11572265625,207.4574432373047,0.004178941249847412,276.6247253417969,215.76898193359375,0.048760414123535156,188.44528198242188,60.23808670043945,0.6022527813911438,197.4839630126953,73.14572143554688,0.9993950128555298
