scorer,DLC_resnet50_downsampled_trackerSep16shuffle1_180000,DLC_resnet50_downsampled_trackerSep16shuffle1_180000,DLC_resnet50_downsampled_trackerSep16shuffle1_180000,DLC_resnet50_downsampled_trackerSep16shuffle1_180000,DLC_resnet50_downsampled_trackerSep16shuffle1_180000,DLC_resnet50_downsampled_trackerSep16shuffle1_180000,DLC_resnet50_downsampled_trackerSep16shuffle1_180000,DLC_resnet50_downsampled_trackerSep16shuffle1_180000,DLC_resnet50_downsampled_trackerSep16shuffle1_180000,DLC_resnet50_downsampled_trackerSep16shuffle1_180000,DLC_resnet50_downsampled_trackerSep16shuffle1_180000,DLC_resnet50_downsampled_trackerSep16shuffle1_180000,DLC_resnet50_downsampled_trackerSep16shuffle1_180000,DLC_resnet50_downsampled_trackerSep16shuffle1_180000,DLC_resnet50_downsampled_trackerSep16shuffle1_180000,DLC_resnet50_downsampled_trackerSep16shuffle1_180000,DLC_resnet50_downsampled_trackerSep16shuffle1_180000,DLC_resnet50_downsampled_trackerSep16shuffle1_180000,DLC_resnet50_downsampled_trackerSep16shuffle1_180000,DLC_resnet50_downsampled_trackerSep16shuffle1_180000,DLC_resnet50_downsampled_trackerSep16shuffle1_180000
bodyparts,Head,Head,Head,Sideleft,Sideleft,Sideleft,Sideright,Sideright,Sideright,Spine1,Spine1,Spine1,Tailbase,Tailbase,Tailbase,Tailmiddle,Tailmiddle,Tailmiddle,Tailend,Tailend,Tailend
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data\rat_training_OS_SERT_5d_t0020downsampled\img3331.png,13.824699401855469,26.213539123535156,0.314938485622406,34.07487487792969,190.32525634765625,0.687200665473938,26.677438735961914,28.325286865234375,0.585554838180542,34.058101654052734,182.1354522705078,0.9561285972595215,40.45050048828125,178.7615966796875,0.21269112825393677,6.254205703735352,42.06128692626953,0.030165940523147583,170.0564727783203,165.4436492919922,0.24291589856147766
labeled-data\rat_training_OS_SERT_5d_t0020downsampled\img3209.png,8.449911117553711,214.0343780517578,0.4008454382419586,12.265182495117188,208.18893432617188,0.9793474078178406,15.551456451416016,203.16574096679688,0.9835419654846191,31.72303581237793,190.52935791015625,0.8960886001586914,41.64017868041992,181.3376007080078,0.9988660216331482,156.65492248535156,173.7165985107422,0.33715248107910156,163.1383514404297,165.0123748779297,0.7627023458480835
labeled-data\rat_training_OS_SERT_5d_t0020downsampled\img4697.png,15.903874397277832,26.313589096069336,0.8696253299713135,25.935148239135742,29.261995315551758,0.7878435850143433,27.196468353271484,26.991666793823242,0.7814352512359619,34.42699432373047,181.92141723632812,0.9144257307052612,146.7261199951172,183.7880859375,0.704798698425293,164.07362365722656,171.61260986328125,0.9089921712875366,171.9814910888672,162.17860412597656,0.9060056209564209
labeled-data\rat_training_OS_SERT_5d_t0020downsampled\img4377.png,13.874937057495117,26.13055992126465,0.41063976287841797,18.38570785522461,203.13648986816406,0.9758720993995667,26.235719680786133,28.560449600219727,0.6618447303771973,31.42188835144043,191.74395751953125,0.37198132276535034,42.95466613769531,183.226806640625,0.9871826171875,51.9638786315918,169.6640625,0.318087100982666,163.31802368164062,163.89718627929688,0.5570744276046753
labeled-data\rat_training_OS_SERT_5d_t0020downsampled\img0110.png,35.096778869628906,191.18588256835938,0.24960583448410034,36.41447067260742,188.86505126953125,0.8825087547302246,27.645153045654297,186.41261291503906,0.5382223725318909,31.268417358398438,180.24172973632812,0.9862968325614929,36.43958282470703,177.1376953125,0.9455268383026123,171.2739715576172,172.8760528564453,0.014931678771972656,162.512939453125,170.96107482910156,0.035863250494003296
labeled-data\rat_training_OS_SERT_5d_t0020downsampled\img4210.png,12.99205493927002,26.12175941467285,0.46447932720184326,147.48008728027344,199.80384826660156,0.5980010032653809,27.02225685119629,28.37592887878418,0.7200470566749573,33.45341110229492,182.93214416503906,0.928244948387146,41.884033203125,179.87709045410156,0.6979440450668335,167.09400939941406,169.69769287109375,0.9976160526275635,166.9541015625,160.37625122070312,0.9894874095916748
labeled-data\rat_training_OS_SERT_5d_t0020downsampled\img1045.png,12.472879409790039,26.272459030151367,0.501750648021698,11.892118453979492,104.36531829833984,0.7435168027877808,10.004449844360352,98.55819702148438,0.9605240821838379,33.840423583984375,182.62771606445312,0.9143974781036377,25.345500946044922,77.86528015136719,0.9964510798454285,41.824363708496094,60.49623107910156,0.9995777606964111,63.204811096191406,62.90943908691406,0.9999338388442993
labeled-data\rat_training_OS_SERT_5d_t0020downsampled\img4797.png,140.79649353027344,187.555908203125,0.20536261796951294,137.32296752929688,190.2070770263672,0.8859142065048218,27.43671226501465,27.682329177856445,0.336283802986145,36.31163787841797,178.93511962890625,0.24971219897270203,127.89470672607422,177.01858520507812,0.8204696178436279,117.47749328613281,166.09707641601562,0.03662356734275818,179.45452880859375,162.86277770996094,0.31160208582878113
