scorer,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne
bodyparts,Head,Head,Sideleft,Sideleft,Sideright,Sideright,Spine1,Spine1,Tailbase,Tailbase,Tailmiddle,Tailmiddle,Tailend,Tailend
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\rat_training_OS_N_S_SD_CI_1_t0001_2019downsampled\img0200.png,92.38221391895252,194.15406232659313,81.81601824109843,201.00770133188277,87.85249393897924,207.53959002058434,80.4404301205888,209.34710039441876,,,,,,
labeled-data\rat_training_OS_N_S_SD_CI_1_t0001_2019downsampled\img0684.png,241.79496005081978,203.05957886311583,253.49482780323626,215.06297815455576,241.0477623849367,224.08159847657845,257.6131995797026,229.31388387926384,266.83620873968215,217.56107789584894,284.713693698104,199.32561837656732,287.2592155671953,172.3852383810967
labeled-data\rat_training_OS_N_S_SD_CI_1_t0001_2019downsampled\img0975.png,164.37378218874485,0.02045685645819617,167.56904866789245,11.928631038254395,175.93376920910868,5.97563544083151,179.72978743319243,21.95235101404208,174.76731412419747,42.9929176720774,162.52902903405186,66.8809055744025,189.11345452717325,67.7353358891584
labeled-data\rat_training_OS_N_S_SD_CI_1_t0001_2019downsampled\img1169.png,98.18036124623045,40.012243270554094,110.30485184070024,27.537574781701096,95.78018277489518,25.19493914563683,106.42671640934968,9.153941604173468,116.42952809541349,6.92134620135198,148.02571783197305,7.798482112332806,165.0634507681021,28.65035857063546
labeled-data\rat_training_OS_N_S_SD_CI_1_t0001_2019downsampled\img1553.png,137.52779767089748,32.16510023034516,137.77653927211693,15.831782025706786,126.55802915878013,20.201014656982466,122.13412724672621,8.94266087493888,106.68482879080447,5.255181898076842,66.91412579260198,7.927076885681174,58.74424453991624,29.629998010741986
labeled-data\rat_training_OS_N_S_SD_CI_1_t0001_2019downsampled\img1626.png,152.61086743566813,223.44919175561552,135.5046517478017,226.51182487683144,141.28039812841814,215.59895834301759,122.70513917468264,215.9465807556154,111.06247268772032,191.66891391817643,107.72276561270729,162.31332065478531,114.68138715148925,130.0382783758545
labeled-data\rat_training_OS_N_S_SD_CI_1_t0001_2019downsampled\img1766.png,233.387277565518,192.3543923992982,220.36097179147353,190.37825795348914,225.06949425931867,202.80210553225976,208.7201062615365,206.62512997897917,190.1908598134324,213.35674884633764,163.60897619974287,216.2483363879436,129.91177158414985,205.73515155629858
labeled-data\rat_training_OS_N_S_SD_CI_1_t0001_2019downsampled\img2310.png,99.74106590272608,195.3308035023107,94.43745674255368,211.33080802795413,107.14710743737791,216.8231439079591,93.28541835912944,230.0096581868901,72.63696025549297,232.37170161169445,49.016976197183325,225.55738403138434,42.79969449441376,193.7094522759339
labeled-data\rat_training_OS_N_S_SD_CI_1_t0001_2019downsampled\img2537.png,87.75149026349408,53.81947337199168,75.25780471098105,53.801734264044086,83.77484245862664,65.9223636004988,64.88376659068325,63.66621739610744,49.00544761697296,72.51610160187332,48.73744173181518,108.50589383243738,61.93873588210187,125.84609017437927
labeled-data\rat_training_OS_N_S_SD_CI_1_t0001_2019downsampled\img2722.png,58.00023499240052,52.79105709324223,67.02257223502357,36.252685864078515,52.550936061617286,35.503210597247055,59.716588343762496,19.262308096982423,,,,,134.72370162231476,5.733407465331396
labeled-data\rat_training_OS_N_S_SD_CI_1_t0001_2019downsampled\img3428.png,285.01468170642136,10.079445775266834,266.78620750463887,6.116576334959234,263.2296626693117,17.372074653074606,249.1698201594238,9.65171059936361,220.58634089721653,15.882269242185941,194.79881684167424,31.546465635252275,179.47579956054688,49.92039489746094
labeled-data\rat_training_OS_N_S_SD_CI_1_t0001_2019downsampled\img4057.png,55.031036376953125,126.09342956542969,68.90109756016975,116.37913057068494,56.909015075234294,109.52092698695354,71.35234791286724,97.75158102617448,85.91317945286372,79.21020723440098,111.01177912178773,78.54579206822224,138.38077675092097,83.11877878156686
labeled-data\rat_training_OS_N_S_SD_CI_1_t0001_2019downsampled\img4112.png,60.28622817993164,225.14537048339844,71.04808993902239,214.8887563640282,59.47586006366015,211.54274486470612,69.82297712491942,200.06711301625745,75.90345764160156,171.92247009277344,65.7104123713809,149.61385661948535,48.6199099783575,115.94864018197381
labeled-data\rat_training_OS_N_S_SD_CI_1_t0001_2019downsampled\img4163.png,85.56924274724389,194.15271129007365,78.96369520751796,210.5752827154543,77.56672496655267,195.66991849707034,57.85548223266585,205.90768950927753,71.50297967175288,183.03515965698247,92.19671204260248,160.92416722534182,119.39674277756194,153.79311139564612
labeled-data\rat_training_OS_N_S_SD_CI_1_t0001_2019downsampled\img4490.png,75.0503158569336,19.793006896972656,71.4428821901839,10.760766824705343,60.202039123533496,21.94704025378266,57.83632067516919,10.398726661619463,,,,,,
labeled-data\rat_training_OS_N_S_SD_CI_1_t0001_2019downsampled\img4960.png,225.05936377977866,185.62624437897662,221.93908293385147,169.3397503733305,209.5823796729739,174.05279565875526,204.62323454161975,154.26441872612511,199.8330898700338,135.72760130009377,189.45291125265362,114.56100223379684,175.29786765124504,82.83433446813962
labeled-data\rat_training_OS_N_S_SD_CI_1_t0001_2019downsampled\img5259.png,264.0065928097786,185.58327923628914,278.9274458314717,189.47141698843762,274.46364101820325,174.95191266104158,289.01081625993504,175.32694987753916,287.76158655065103,158.64602452028646,285.0887756347656,133.22732543945312,264.89917626023424,114.17302703857422
labeled-data\rat_training_OS_N_S_SD_CI_1_t0001_2019downsampled\img5397.png,79.84620087182469,61.793358112547565,66.40437316894531,67.3766860961914,75.81354778955082,75.10173713159182,61.346444896238495,88.51992333483801,74.05421871447754,99.57147557495122,98.54781599255378,119.90903221008304,126.67370355029304,123.36283450817874
labeled-data\rat_training_OS_N_S_SD_CI_1_t0001_2019downsampled\img7643.png,85.2676663288575,15.279907335754444,66.12764055688464,11.873314908569284,65.73175971948223,24.19408588549811,54.57967107385224,15.226762480590594,,,,,,
labeled-data\rat_training_OS_N_S_SD_CI_1_t0001_2019downsampled\img7907.png,308.1921587007363,25.989241758048216,284.1950483558311,21.750581087370534,283.55880993435795,32.38415228702564,272.5958687882359,25.08607440400081,259.9878242420628,23.96221235001066,248.13277812779654,14.884963902096331,235.25794982910156,4.630177974700928
labeled-data\rat_training_OS_N_S_SD_CI_1_t0001_2019downsampled\img8013.png,250.94436602002978,187.16217361989357,260.03669542095315,173.8273276094845,247.81864676590226,172.52451447659902,252.67577915895836,160.78552467627867,250.1378631591797,148.27381896972656,250.74751509487373,122.7300522077135,251.13073945787892,91.78195184214712
labeled-data\rat_training_OS_N_S_SD_CI_1_t0001_2019downsampled\img9233.png,234.98429499523556,103.82036647230692,213.50976457690868,96.82012866747068,211.52292750141493,112.91492312970276,197.05432556642683,99.98204642003147,192.203170209822,90.83677221051968,178.9242045053026,71.2149988778612,173.7609740530945,39.510853512419416
