scorer,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne
bodyparts,Head,Head,Sideleft,Sideleft,Sideright,Sideright,Spine1,Spine1,Tailbase,Tailbase,Tailmiddle,Tailmiddle,Tailend,Tailend
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\trail_3_whitedownsampled\img0010.png,,,,,,,,,,,,,,
labeled-data\trail_3_whitedownsampled\img0023.png,,,,,,,,,,,,,,
labeled-data\trail_3_whitedownsampled\img0070.png,,,,,,,,,,,,,,
labeled-data\trail_3_whitedownsampled\img0118.png,,,,,,,,,,,,,,
labeled-data\trail_3_whitedownsampled\img0130.png,,,,,,,,,,,,,,
labeled-data\trail_3_whitedownsampled\img0150.png,,,,,,,,,,,,,,
labeled-data\trail_3_whitedownsampled\img0153.png,,,,,,,,,,,,,,
labeled-data\trail_3_whitedownsampled\img0154.png,99.75231170654297,8.669168472290039,,,,,,,,,,,,
labeled-data\trail_3_whitedownsampled\img0196.png,110.00446741821284,121.41126931164553,123.41749572753906,120.15523529052734,116.9090347290039,113.8671646118164,124.9205093383789,113.07682800292969,,,,,,
labeled-data\trail_3_whitedownsampled\img0197.png,103.88217668322747,121.20317247985841,120.85037400341795,123.0454796798096,115.48477935791016,114.07032775878906,124.88040076684575,114.24766118286138,131.33626809741207,116.94054753540044,,,,
labeled-data\trail_3_whitedownsampled\img0204.png,103.22900134374996,123.12183295678713,115.89557305554192,127.39456348559574,115.41620551538085,116.84417640161132,123.61392294909666,119.65358905932621,,,,,,
labeled-data\trail_3_whitedownsampled\img0206.png,104.68834090783687,124.81998359155276,116.49584107739247,127.43173389575199,116.26376682019043,119.74050904772952,124.63284129956048,123.11859727807624,,,,,,
labeled-data\trail_3_whitedownsampled\img0208.png,104.8531485114745,125.94462330651854,114.43559008886714,130.21333994384773,114.46367051220705,122.79934353137207,,,,,,,,
labeled-data\trail_3_whitedownsampled\img0215.png,,,,,,,137.4019514327396,127.54527626318372,,,,,,
labeled-data\trail_3_whitedownsampled\img0571.png,187.30018784619136,107.39407604882817,198.85481090405267,108.85882315014649,199.18011643505855,100.09864977478028,209.42166137695312,102.92630004882812,222.48467427893075,112.49850468225108,212.33548732214348,120.57985106286648,200.94065676415994,115.56370387158228
labeled-data\trail_3_whitedownsampled\img3517.png,213.61017963861457,180.2189731749135,216.27411284682233,164.34741898149093,225.6869577889426,167.35090415878554,223.20738010596583,155.863468547834,226.5158240639567,143.58013904208275,235.17626731990796,124.95653015356463,245.75366560592673,105.9094894020962
labeled-data\trail_3_whitedownsampled\img3579.png,216.4971747232612,180.84757272772035,224.09515089418232,171.0375830264986,215.9157755414733,167.52951252659605,222.4407196044922,156.14694213867188,224.62535095214844,144.68905639648438,234.10369290164587,126.4783322050124,246.4176335442422,106.23984935622529
labeled-data\trail_3_whitedownsampled\img3615.png,215.63623800851855,180.4340048394468,223.13077440442578,169.3923493029147,216.65283466427388,166.57361761362142,224.41926640512645,157.18919947043793,227.47047771349605,143.3342215152105,236.44584403869635,122.20859185437007,248.67703991022694,104.60806887500542
labeled-data\trail_3_whitedownsampled\img3756.png,214.8395060359743,181.69939936313867,222.47871398925776,170.28299392955086,211.80935587225247,168.18572516660592,222.52941954704534,155.32276916503906,226.2221353451069,145.59688075955563,237.46114687159326,125.76383987308293,250.9205091682726,105.7328405122913
labeled-data\trail_3_whitedownsampled\img5717.png,163.73143005371094,94.82606426946799,163.46168594291228,104.83740132741903,169.67304989499743,97.99317890840462,171.68736238505534,104.25451602987631,177.80169642798,106.277121608269,190.0657501220703,93.82237243652344,198.41932176409244,79.01973749082278
labeled-data\trail_3_whitedownsampled\img6272.png,80.47757762287121,179.58311857967152,94.84542846679688,173.82290649414062,86.56761467278216,170.14214283611318,94.15704345703125,164.8563940583874,98.2003137748145,156.26642358712655,106.00488170380123,135.04690564907503,122.67719687869752,117.77541806056767
labeled-data\trail_3_whitedownsampled\img7840.png,78.36013325605899,175.69391159964852,83.1176853085536,168.80792058812938,74.52422510278859,168.42527432017258,78.92459752299914,159.87147683436305,81.45284727303925,153.5385952090245,87.83117772045745,133.6840952524407,97.51198731792877,115.0037023902884
labeled-data\trail_3_whitedownsampled\img8732.png,117.36072445242088,66.61720693641682,118.62432098388672,62.12199783325195,112.78096853748579,64.6821831501478,113.59069358935415,61.09036803979755,109.89232182747483,59.33834053472718,97.80866704127885,55.99747661039038,81.73689248368629,61.790566431398275
labeled-data\trail_3_whitedownsampled\img9448.png,,,,,,,211.72682189941406,6.0726165771484375,,,,,,
labeled-data\trail_3_whitedownsampled\img9456.png,,,,,,,,,,,,,,
labeled-data\trail_3_whitedownsampled\img9518.png,,,,,,,,,,,,,,
labeled-data\trail_3_whitedownsampled\img9558.png,,,,,,,,,,,,,,
labeled-data\trail_3_whitedownsampled\img9586.png,,,,,,,,,,,,,,
labeled-data\trail_3_whitedownsampled\img9606.png,,,,,,,,,,,,,,
labeled-data\trail_3_whitedownsampled\img9620.png,,,,,,,,,,,,,,
