scorer,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000,DLC_resnet50_downsampled_trackerSep16shuffle1_99000
bodyparts,Head,Head,Head,Sideleft,Sideleft,Sideleft,Sideright,Sideright,Sideright,Spine1,Spine1,Spine1,Tailbase,Tailbase,Tailbase,Tailmiddle,Tailmiddle,Tailmiddle,Tailend,Tailend,Tailend
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data\trail_4_bluedownsampled\img0115.png,14.268178939819336,33.514408111572266,0.9227548837661743,13.871851921081543,43.430301666259766,0.9641045331954956,18.403522491455078,36.318931579589844,0.5258651971817017,21.464445114135742,47.094635009765625,0.9926447868347168,32.55531692504883,58.3272590637207,0.7134687304496765,1.151540994644165,47.94596862792969,0.03271135687828064,2.1342356204986572,47.156219482421875,0.004916250705718994
labeled-data\trail_4_bluedownsampled\img2375.png,243.25735473632812,51.04698944091797,0.541628360748291,237.8236083984375,38.2958869934082,0.9950703382492065,240.123779296875,43.93217086791992,0.9696130752563477,242.37005615234375,36.35323715209961,0.9999855160713196,229.8676300048828,31.179201126098633,0.8667752146720886,214.4530792236328,30.346050262451172,0.004342526197433472,254.3220672607422,80.71495056152344,0.7537665367126465
labeled-data\trail_4_bluedownsampled\img0061.png,0.49680399894714355,2.6630516052246094,9.378790855407715e-05,219.7884063720703,73.04670715332031,0.0001901090145111084,216.86854553222656,75.05608367919922,0.0011281073093414307,216.8618621826172,59.732139587402344,0.0003515183925628662,202.8037109375,190.89813232421875,0.0006804168224334717,206.45404052734375,201.2831573486328,0.00026741623878479004,209.90982055664062,196.8184814453125,0.001651674509048462
labeled-data\trail_4_bluedownsampled\img9437.png,234.23025512695312,51.6138916015625,8.943676948547363e-05,219.5867919921875,51.937339782714844,0.043572962284088135,224.81033325195312,50.036949157714844,0.029907822608947754,218.27146911621094,52.49031066894531,0.45289337635040283,207.9779815673828,58.93544006347656,0.08308553695678711,204.68316650390625,68.73189544677734,0.009851396083831787,237.02650451660156,76.4859390258789,0.05125042796134949
labeled-data\trail_4_bluedownsampled\img3164.png,204.78903198242188,81.86138916015625,0.9906665682792664,214.35618591308594,77.97982788085938,0.999976396560669,211.57054138183594,75.89002990722656,0.999920666217804,218.58619689941406,69.18855285644531,0.999373197555542,218.04795837402344,55.91130065917969,0.9450869560241699,219.50521850585938,53.413055419921875,0.014497548341751099,205.52340698242188,95.22618103027344,0.008883446455001831
labeled-data\trail_4_bluedownsampled\img9378.png,189.19667053222656,74.87200164794922,0.5242987275123596,188.1074676513672,71.72891998291016,0.16818445920944214,183.1179962158203,75.58416748046875,0.4010988771915436,177.40895080566406,154.62060546875,0.002967655658721924,172.74099731445312,170.9424591064453,0.9650095701217651,171.0807647705078,181.17030334472656,0.3679678738117218,159.87611389160156,196.29745483398438,0.1489732563495636
labeled-data\trail_4_bluedownsampled\img9446.png,205.1830596923828,45.17782211303711,0.009290337562561035,215.7899169921875,49.50369644165039,0.7904810905456543,218.31492614746094,48.8334846496582,0.5860287547111511,217.08502197265625,53.413753509521484,0.997918426990509,214.57339477539062,61.78171920776367,0.9706076383590698,210.86016845703125,74.8915786743164,0.12985554337501526,228.65725708007812,76.98925018310547,0.09083560109138489
labeled-data\trail_4_bluedownsampled\img9500.png,236.0184783935547,59.49060821533203,4.997849464416504e-05,222.41647338867188,58.47222137451172,6.574392318725586e-05,225.41746520996094,60.806549072265625,0.000401228666305542,215.82896423339844,59.34394073486328,0.00047835707664489746,201.91307067871094,59.29353332519531,0.020610004663467407,201.86302185058594,73.05005645751953,0.00031179189682006836,210.4959259033203,197.0366668701172,0.0009895265102386475
