scorer,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne
bodyparts,Head,Head,Sideleft,Sideleft,Sideright,Sideright,Spine1,Spine1,Tailbase,Tailbase,Tailmiddle,Tailmiddle,Tailend,Tailend
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\trail_4_bluedownsampled\img0001.png,,,,,,,,,,,,,,
labeled-data\trail_4_bluedownsampled\img0007.png,,,,,,,,,,,,,,
labeled-data\trail_4_bluedownsampled\img0047.png,,,,,,,,,,,,,,
labeled-data\trail_4_bluedownsampled\img0061.png,,,,,,,,,,,,,,
labeled-data\trail_4_bluedownsampled\img0065.png,,,,,,,,,,,,,,
labeled-data\trail_4_bluedownsampled\img0079.png,,,,,,,,,,,,,,
labeled-data\trail_4_bluedownsampled\img0085.png,,,,,,,,,,,,,,
labeled-data\trail_4_bluedownsampled\img0092.png,,,,,,,,,,,,,,
labeled-data\trail_4_bluedownsampled\img0106.png,,,,,,,,,,,,,,
labeled-data\trail_4_bluedownsampled\img0112.png,8.896245985961542,57.63875074597175,11.715680364744145,39.56684266918913,,,1.5074394044169424,31.20477361938441,,,,,,
labeled-data\trail_4_bluedownsampled\img0115.png,25.180680005493258,48.79190960351576,29.876853484069954,28.880300245361184,17.676022420410135,29.771430940185468,21.8281951496582,15.084631883788774,,,,,,
labeled-data\trail_4_bluedownsampled\img0118.png,49.16248392858904,44.55120877258315,29.085687797607306,35.91302659130858,43.9435920715332,27.561857223510742,34.80950158984362,10.674871532348362,,,,,,
labeled-data\trail_4_bluedownsampled\img1014.png,212.2877415036482,171.32037156567227,212.18469250916843,159.2362097931542,202.7204214430766,164.1885325956305,202.18599710952796,154.4089385272062,191.05828718430377,143.38335643531275,173.66469085990582,138.19720152702624,155.5936148992913,131.5366945491937
labeled-data\trail_4_bluedownsampled\img1019.png,209.81556363867196,172.86931265051254,210.96341875671385,161.9011399946289,200.4462932703857,164.86234874584954,201.47842152429195,153.9109530849609,195.49981689453125,145.17210388183594,173.9993540058593,135.71399859069825,,
labeled-data\trail_4_bluedownsampled\img1056.png,200.0098575987875,166.4412210343535,205.52134064641763,156.17733209156583,191.40336918395832,157.74961726465796,198.95644951759243,150.93880578743102,190.01387699511713,146.49188315417476,168.69307300403293,132.04445465697046,154.4791806211032,112.96540770995837
labeled-data\trail_4_bluedownsampled\img2375.png,235.30300387854484,29.688084359833184,231.63689106460606,42.420365215962505,241.3022016461762,41.86993175664277,239.12939469176538,50.052396962726405,244.00869819649756,59.314034715665485,247.7435105913926,73.06386042462073,250.34489183185053,92.49917405453573
labeled-data\trail_4_bluedownsampled\img3164.png,203.43539683644823,83.2150243061299,215.8602249641678,79.48386693194121,209.9160984256459,73.63397133060381,221.29346719136134,69.03814895133713,230.6818864031108,55.15928113363877,235.89924416265137,42.73437815724087,246.4332691718477,46.94652749054664
labeled-data\trail_4_bluedownsampled\img3192.png,197.47555130924212,94.1638361768712,212.34339467623442,87.18538963119144,205.1802014890781,80.30904607008591,217.53033447265625,74.00877380371094,226.03804787912512,67.02611506794533,235.46931212793524,48.512848189318305,241.5873992802369,34.34687892779472
labeled-data\trail_4_bluedownsampled\img6134.png,210.86324237133988,55.80291637742505,222.29033372503608,53.93711234280423,213.95880874817828,46.6440464390531,221.96501419006037,45.7099662909459,227.38494061695764,37.043090696527074,219.264317323,27.94641340600485,200.49293026843563,28.351864598283974
labeled-data\trail_4_bluedownsampled\img9378.png,,,,,,,,,167.63816696609797,178.47219510421525,154.47793758675763,196.20339940039014,137.2352566430883,200.99521574265435
labeled-data\trail_4_bluedownsampled\img9427.png,,,,,,,,,,,,,,
labeled-data\trail_4_bluedownsampled\img9435.png,,,,,,,,,,,,,,
labeled-data\trail_4_bluedownsampled\img9437.png,,,,,,,,,,,,,,
labeled-data\trail_4_bluedownsampled\img9442.png,,,,,,,,,,,,,,
labeled-data\trail_4_bluedownsampled\img9446.png,,,,,,,,,,,,,,
labeled-data\trail_4_bluedownsampled\img9480.png,,,,,,,,,,,,,,
labeled-data\trail_4_bluedownsampled\img9497.png,,,,,,,,,,,,,,
labeled-data\trail_4_bluedownsampled\img9500.png,,,,,,,,,,,,,,
labeled-data\trail_4_bluedownsampled\img9504.png,,,,,,,,,,,,,,
labeled-data\trail_4_bluedownsampled\img9547.png,,,,,,,,,,,,,,
