scorer,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne,sanne
bodyparts,Head,Head,Sideleft,Sideleft,Sideright,Sideright,Spine1,Spine1,Tailbase,Tailbase,Tailmiddle,Tailmiddle,Tailend,Tailend
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\trail_1_whitedownsampled\img01513.png,,,,,,,,,,,,,,
labeled-data\trail_1_whitedownsampled\img01609.png,,,,,,,200.5107707458345,61.46752033899946,195.87779814569336,75.36643813942291,193.56131184562278,96.47220220673258,192.01698764557574,117.32057890736775
labeled-data\trail_1_whitedownsampled\img01729.png,104.66563625033254,36.94365075390857,123.81365183040981,49.60081359497661,125.92317897058783,39.37772053103704,137.44444258232923,45.54403063309583,150.75069069729818,42.62314690054166,169.41189232194978,35.32093756915626,193.75259009323446,33.37368174745349
labeled-data\trail_1_whitedownsampled\img01853.png,119.50345770913596,159.02147372942517,128.15689838646728,142.23904332490386,116.09452653321755,138.83011214898548,125.53464363576079,125.1943874453119,128.94357481167918,112.08311369177963,137.85924096408115,87.69614451020958,147.2993580666244,67.50478292976987
labeled-data\trail_1_whitedownsampled\img02094.png,245.53234190569134,59.61135102417104,237.0753284292432,69.40368241795309,246.2000008643583,73.40963616995484,231.73405675990753,81.86664964640296,225.50257314568262,95.44238180596443,215.48768876567823,117.03002146952937,205.02769841322925,135.7244723122042
labeled-data\trail_1_whitedownsampled\img03180.png,251.35060074655883,156.1977214402364,243.1578118515706,169.69809522341964,252.03767600184116,172.8138370305321,243.93674730334874,182.0052753615139,232.09692843632138,195.09139095138624,211.37724541902344,198.67449402956558,185.36080132963434,202.41338419810054
labeled-data\trail_1_whitedownsampled\img03691.png,203.09816402268171,90.49160354149775,199.7792216629315,105.42684416037382,210.21018336500367,103.7673729804987,206.1800390710212,116.33194048526747,203.80936595691395,133.40078690684012,198.8309524172886,158.52992191637762,198.59388510587786,180.3401145661649
labeled-data\trail_1_whitedownsampled\img03992.png,234.02449147140993,41.17346404728019,216.4094690979519,39.1647334257455,218.1091642392505,51.37163489507168,204.97515632921602,44.109301109523194,188.13272265634822,46.272549471175935,164.3369906781681,41.94605274787045,142.24095384128654,39.78280438621771
labeled-data\trail_1_whitedownsampled\img04519.png,81.43442538929577,39.38770958451225,95.62362969348744,45.3908344824395,92.07632861743953,35.97684316523541,103.53683978620974,32.838846059500696,114.86091629820888,38.296232330343656,120.59117188259398,53.57691388870394,113.0872657601849,80.45454127260551
labeled-data\trail_1_whitedownsampled\img04966.png,90.65648604356008,199.78230473767954,108.08238486476768,189.96771804527526,97.26630973436295,183.35789435447236,103.27524036236558,172.94241459926783,100.07047736076419,166.13229322086488,88.6535091675592,149.50758515005765,96.26482129636253,128.87692332724868
labeled-data\trail_1_whitedownsampled\img05359.png,250.42235739918914,80.5218490366126,240.1578266259441,94.8494232409338,248.92544666142425,99.12631106311925,236.3086275859772,104.90010962306958,226.4717855949507,116.66155113407953,207.86732356844408,130.98912533840075,192.89821619079504,150.02127614712595
labeled-data\trail_1_whitedownsampled\img05454.png,136.43666200490452,52.24716527098411,154.2920453074351,59.389318591996336,153.8799980004536,49.22548501978663,167.88960643782374,51.28572155469401,186.84378255897155,51.14837245236685,204.69916586150214,45.10501194997189,220.90635993610678,59.114620387342015
labeled-data\trail_1_whitedownsampled\img05499.png,123.19724235101415,55.66623118170765,135.2645794099111,60.13561527759542,132.88090789210432,48.66419609815015,144.65028601127545,52.835621254312066,155.67476678113192,51.79276496527159,176.65723788664573,52.06677324418349,200.8155461495984,58.94377951869202
labeled-data\trail_1_whitedownsampled\img05577.png,97.24176958234284,54.97473752637312,114.75378012905551,59.07028838003979,114.04765067152677,48.054668842591504,125.62817377499805,53.84493039432714,141.869151298159,54.83351163486737,164.73792888431336,50.11716952608984,183.38956340084871,53.98615628583289
labeled-data\trail_1_whitedownsampled\img06097.png,132.04083891520511,100.46871197114505,144.1632033125669,93.28508862456029,132.04083891520511,89.46878872168713,142.59178570550154,82.50965360468314,140.34690340969377,68.59138337067515,136.97957996598217,51.754766152117085,121.93886858407028,38.50996060685142
labeled-data\trail_1_whitedownsampled\img06350.png,249.6183595782974,171.3547796528586,245.23987147979307,157.16847821370453,239.10998814188702,164.52433821919186,232.45468623216044,150.513176303978,212.83905955086107,151.03859487579854,189.72064239075826,156.4679201179439,169.05417856581786,168.0271286979953
labeled-data\trail_1_whitedownsampled\img06718.png,158.81939663199321,197.87627700397115,178.11473020085688,200.10266164653237,177.52102762950724,188.37703586237674,192.51201755608594,195.50146671857257,204.97977155442862,196.39202057559703,232.29008983651255,201.29006678923167,249.95274133416467,195.64989236140997
labeled-data\trail_1_whitedownsampled\img06901.png,96.91371937423081,187.42300973604836,109.96686853854044,199.04174690428,113.4094573291276,186.56236253840154,122.58969410402669,194.88195211565386,139.6591968573547,191.5828045246745,161.6057003973478,196.31636411173184,184.9866159334189,199.75895290231898
labeled-data\trail_1_whitedownsampled\img07018.png,108.66453219277625,169.70993891277334,87.59553774927721,177.84183150500104,99.97819237835122,183.01667224550957,87.41072200854478,191.51819631920216,92.21593126758842,201.86787780021922,114.02418867401724,203.3464037260788,141.56173404315194,202.79195650388147
labeled-data\trail_1_whitedownsampled\img07226.png,106.08668450379456,39.74158818503932,100.58672287906559,57.812890666291636,112.37235493205623,58.40217226894117,105.49740290114502,70.77708592458134,109.42594691880858,82.16986357580564,108.05095651262633,103.77685567295514,101.96171328524782,124.40171176568876
labeled-data\trail_1_whitedownsampled\img07429.png,83.17265516812992,30.230718585310967,90.90395238515745,45.52881733389735,101.59617194062105,34.836597778433756,103.0766331098391,47.83175693045874,106.3665468192125,61.155907453421065,103.24112879530776,79.57942422591219,99.622223714997,96.85147120012262
labeled-data\trail_1_whitedownsampled\img08145.png,90.87468957033428,65.16522852886652,91.07208439289668,77.20631270517322,101.73140481126654,76.614128237486,95.8095601343944,86.68126418816864,104.2975375045778,97.53797942910091,108.2454339558259,123.00191153965113,101.73140481126654,143.53097308614122
labeled-data\trail_1_whitedownsampled\img08993.png,130.1948625271456,195.2988103345455,129.57945513915695,181.34957620680223,118.91239374735326,183.60606996276067,122.19456648329285,172.7338727749608,114.19427043944009,159.19491023920995,109.06587553953447,141.14296019154222,102.09125847566284,118.16775103996504
labeled-data\trail_1_whitedownsampled\img09156.png,170.48298615455536,196.78871549135272,153.60766406882826,187.03508896473977,150.66609416397674,197.0983544287055,142.9251207301569,189.35738099488572,130.38474376736883,186.57063055871058,113.66424115031805,176.97182350077404,99.57566950076603,153.59408373063826
